15	5	4.5	1093070098
15	10	3.0	1093028290
15	11	2.5	1093028381
15	14	2.5	1166586286
15	16	3.5	1093070150
15	19	1.0	1093028409
15	21	4.5	1058249528
15	22	2.5	1093070415
15	25	3.0	1033345172
15	32	4.0	997938466
15	44	3.0	1122576665
15	47	5.0	1054449816
15	50	5.0	997938500
15	52	2.5	1093070271
15	62	2.0	1093028336
15	70	0.5	1093070467
15	94	3.0	1166587063
15	95	1.5	1093028331
15	101	4.0	1134522072
15	104	1.0	1093070113
15	107	2.0	1166586594
15	110	3.0	1040205792
15	111	5.0	997938500
15	112	2.5	1093070156
15	123	4.0	997938358
15	145	3.5	1134521543
15	149	5.0	1075142933
15	153	1.0	1128274517
15	157	2.0	1052896975
15	161	3.0	1093028319
15	162	4.0	997938676
15	163	2.0	1166586021
15	164	4.0	997938413
15	165	3.0	1093028183
15	172	1.0	1093070329
15	175	4.0	1166587180
15	176	4.0	1046209579
15	180	3.0	1166586276
15	185	2.0	1052896916
15	193	1.0	1193435347
15	196	2.0	1093070170
15	198	1.5	1134521967
15	208	1.5	1193435482
15	214	2.0	1033345241
15	215	4.5	1054449903
15	216	1.0	1349622582
15	223	4.0	997939415
15	225	1.0	1134521432
15	230	1.0	1033345068
15	231	3.5	1093028308
15	232	4.0	1033345227
15	237	3.5	1166586251
15	246	5.0	997938656
15	247	2.0	997938567
15	252	2.0	1093070318
15	253	2.0	1093028328
15	260	5.0	997938437
15	265	1.0	1058250479
15	288	2.0	1093028372
15	292	1.0	1093028298
15	293	5.0	997938567
15	296	5.0	997938771
15	306	5.0	997938737
15	307	4.0	997938894
15	316	3.0	1052896866
15	317	1.0	1093028399
15	318	2.0	997938727
15	322	2.5	1120209787
15	329	1.5	1093028255
15	339	2.5	1122576622
15	342	3.0	1058250589
15	344	2.0	1093028220
15	349	3.0	997939193
15	355	0.5	1122576667
15	356	1.0	1058250631
15	364	4.0	997939065
15	367	2.0	1374637824
15	371	2.0	1443385370
15	372	3.0	1465793100
15	373	3.5	1054449871
15	377	4.0	1033344267
15	380	4.0	997939179
15	382	3.5	1166586661
15	431	4.0	1132469126
15	434	3.0	1093028320
15	435	1.0	1093070102
15	440	2.5	1058250627
15	441	4.0	997938322
15	442	1.0	1193435522
15	454	3.0	1093028323
15	457	5.0	997938567
15	471	3.0	1166586067
15	480	3.0	997939193
15	481	3.0	1166586748
15	485	0.5	1093070332
15	494	4.0	1093028414
15	500	3.0	1035258747
15	508	1.5	1093028394
15	520	3.5	1443384915
15	527	4.0	997937239
15	535	3.0	1033345148
15	539	2.0	1093028325
15	540	1.5	1240203835
15	541	5.0	997938438
15	543	3.0	1093070381
15	549	5.0	997938676
15	555	4.0	1033344257
15	556	3.5	1361078504
15	562	3.0	1166586512
15	574	3.0	1141391972
15	586	2.0	1093028377
15	587	1.0	1093028322
15	588	0.5	1093028161
15	589	4.0	997938451
15	590	3.0	1093028142
15	593	5.0	997938500
15	594	2.5	1245021392
15	597	2.5	1093028267
15	608	5.0	997938500
15	628	2.5	1093070326
15	647	1.5	1134521628
15	648	4.0	1093028231
15	663	2.0	1035258608
15	665	3.0	997939348
15	674	3.0	1052896916
15	680	2.0	1052896867
15	708	3.0	1093028406
15	724	2.0	1166586237
15	733	3.5	1093028260
15	736	1.0	1093028237
15	745	3.0	997938288
15	748	2.5	1166586565
15	750	4.0	997938438
15	762	2.0	1093070454
15	778	4.0	1054450167
15	780	2.5	1093028151
15	786	0.5	1093028395
15	788	1.5	1134521382
15	799	3.0	1136904835
15	800	5.0	997938391
15	804	3.5	1134522085
15	832	1.0	1166586002
15	836	2.0	1166586995
15	851	4.0	1035258747
15	858	5.0	997938703
15	866	4.0	997938567
15	899	5.0	1058250570
15	903	5.0	997938346
15	904	5.0	997938346
15	908	5.0	997938500
15	910	2.5	1122576681
15	912	5.0	997938140
15	913	4.0	1416119525
15	914	1.5	1058250501
15	916	1.0	1128274460
15	919	3.0	997938737
15	923	5.0	997938727
15	924	5.0	997938358
15	926	3.0	1044219825
15	931	1.0	1058250466
15	953	3.0	997938800
15	994	4.0	997939453
15	1020	2.0	1166586619
15	1035	2.0	1034544304
15	1036	4.0	997938528
15	1041	5.0	997938905
15	1047	2.5	1348976598
15	1059	1.5	1166586136
15	1060	4.0	1054450184
15	1079	4.0	997937239
15	1084	3.0	997938787
15	1088	2.0	1122576683
15	1089	4.0	997938528
15	1092	2.5	1193436089
15	1093	2.0	1166586415
15	1094	4.0	1033345199
15	1095	4.0	1040205624
15	1097	4.0	997938466
15	1100	2.5	1458506296
15	1101	3.0	1093070163
15	1120	1.0	1055439464
15	1127	4.0	997939162
15	1136	2.5	1128274586
15	1147	3.5	1386368101
15	1148	3.0	997938288
15	1171	4.0	1054449673
15	1173	3.0	1193435335
15	1178	3.0	997938771
15	1179	4.0	1033344257
15	1183	2.0	1443384910
15	1186	4.5	1166586456
15	1189	3.5	1361078481
15	1196	5.0	997938438
15	1197	1.0	1040205753
15	1198	4.0	997939111
15	1199	1.0	1093070386
15	1200	4.0	997938528
15	1201	3.5	1345398232
15	1204	2.0	997939111
15	1206	5.0	997938438
15	1207	3.0	1044347743
15	1208	5.0	997938822
15	1209	4.5	1345398245
15	1211	1.5	1058250487
15	1212	3.0	1166586696
15	1213	3.0	997938749
15	1215	1.5	1054271469
15	1217	2.0	1055439440
15	1219	3.0	997938203
15	1220	1.0	1093070109
15	1223	4.0	997938288
15	1225	4.0	1034544304
15	1230	3.0	1044347881
15	1231	4.0	1054450216
15	1233	3.0	997938727
15	1234	4.0	1054450238
15	1235	3.5	1166586368
15	1240	3.0	997938451
15	1243	2.0	1033345172
15	1244	5.0	997938151
15	1246	1.0	1093070174
15	1247	5.0	997938171
15	1248	3.0	997938509
15	1249	3.0	997938500
15	1250	4.0	997938760
15	1251	3.0	997938749
15	1254	3.5	1345398347
15	1258	4.0	997938219
15	1259	3.0	997938917
15	1260	3.0	997938981
15	1262	1.5	1134521651
15	1263	4.0	1120208625
15	1266	4.0	997939360
15	1272	3.5	1054450246
15	1276	2.5	1054450208
15	1280	3.0	997938941
15	1281	1.0	1063565335
15	1284	3.0	1345397986
15	1287	2.0	1033345087
15	1288	4.0	1163876491
15	1289	4.0	1465793922
15	1290	3.0	1035258608
15	1291	4.0	997939144
15	1293	4.0	997938894
15	1297	4.0	1166587005
15	1302	3.0	1093070459
15	1303	2.0	1054450251
15	1304	3.0	1040205753
15	1307	5.0	997938162
15	1333	2.0	997938219
15	1339	2.0	1134521654
15	1342	2.0	1033345050
15	1356	2.0	1052896819
15	1370	3.0	1093070198
15	1377	3.0	1093070479
15	1380	2.5	1166586012
15	1385	3.0	1458506268
15	1391	0.5	1093070145
15	1393	3.5	1058250612
15	1394	4.0	997939021
15	1396	4.0	1055439459
15	1405	3.0	1052897043
15	1449	4.0	997939358
15	1464	4.0	997938391
15	1466	4.0	997939439
15	1479	1.5	1338699256
15	1483	3.0	1193435343
15	1484	3.0	997938358
15	1485	3.0	1093070397
15	1500	3.0	1093070210
15	1513	2.0	1033344937
15	1517	3.0	997939453
15	1527	1.0	1052896819
15	1529	3.0	997939393
15	1544	1.0	1093070319
15	1546	4.0	997938322
15	1552	1.5	1134521507
15	1556	2.5	1166587010
15	1569	3.5	1134521624
15	1573	4.0	997938476
15	1580	4.0	997939179
15	1584	4.0	1052896685
15	1589	2.0	1093028013
15	1610	3.0	1040205754
15	1615	3.0	997939193
15	1616	3.0	1166587214
15	1617	5.0	997938346
15	1625	4.0	997938391
15	1635	4.0	1033345134
15	1639	4.0	1054449877
15	1645	3.0	997938413
15	1653	3.0	1052896685
15	1663	3.0	1058250115
15	1673	3.0	1033345299
15	1676	4.0	1052896916
15	1680	3.0	1166586583
15	1682	2.0	997939424
15	1689	4.5	1465880892
15	1690	1.0	1134521603
15	1694	3.0	997938879
15	1704	4.0	1033345148
15	1717	4.0	1166586533
15	1719	4.0	997938931
15	1721	1.5	1093028339
15	1722	3.5	1134521534
15	1732	3.5	1054449676
15	1735	0.5	1166981862
15	1747	3.5	1134521589
15	1748	4.0	997938451
15	1753	1.0	1349622617
15	1754	3.5	1460076717
15	1777	2.0	1134521514
15	1779	1.0	1166586707
15	1784	3.0	1033345287
15	1792	3.0	1458506454
15	1805	3.0	997938391
15	1810	2.5	1166587162
15	1816	2.5	1465881179
15	1827	4.0	997938676
15	1834	3.5	1058250734
15	1836	2.0	1469330727
15	1845	4.0	1052897012
15	1860	4.0	997939439
15	1862	2.0	1469330647
15	1876	2.0	1134521539
15	1882	1.5	1166586478
15	1883	4.0	1052897043
15	1889	3.0	1054449827
15	1895	2.5	1469330584
15	1897	1.5	1054450597
15	1904	3.5	1075142949
15	1909	2.0	1052896819
15	1912	5.0	1033345241
15	1914	3.5	1054449899
15	1917	2.0	1052896916
15	1921	4.0	1052896819
15	1923	4.5	1054449908
15	1945	4.0	997938954
15	1950	3.0	1058249502
15	1952	3.0	997938810
15	1953	3.0	997938528
15	1954	3.0	1040205792
15	1955	4.5	1338698424
15	1956	4.0	1166587036
15	1961	3.5	1093028404
15	1964	3.0	997938372
15	1968	4.0	1052897128
15	1994	2.5	1166586228
15	2000	3.0	1052896975
15	2006	4.0	1035258747
15	2010	3.0	1052896685
15	2011	3.0	1044219825
15	2018	2.0	1044347881
15	2019	4.5	1134521638
15	2025	2.0	1465881239
15	2028	3.0	997938784
15	2041	2.0	1033344732
15	2054	2.0	997938630
15	2058	2.5	1166586203
15	2060	2.0	1052896975
15	2064	4.5	1338698431
15	2100	2.0	997938603
15	2105	4.0	1052896867
15	2108	4.5	1058250482
15	2124	2.0	1033345050
15	2126	1.0	1166587068
15	2133	3.5	1166587080
15	2134	3.5	1122576686
15	2140	3.0	1052896819
15	2145	2.0	1034544351
15	2150	3.0	997937311
