15	1	2.0	997938310
15	2	2.0	1134521380
15	6	4.0	1040205753
15	10	3.0	1093028290
15	16	3.5	1093070150
15	17	3.0	997939404
15	19	1.0	1093028409
15	21	4.5	1058249528
15	25	3.0	1033345172
15	32	4.0	997938466
15	34	3.0	997938310
15	36	1.0	1033345287
15	39	2.5	1093028334
15	44	3.0	1122576665
15	47	5.0	1054449816
15	52	2.5	1093070271
15	62	2.0	1093028336
15	70	0.5	1093070467
15	82	5.0	1044220302
15	94	3.0	1166587063
15	107	2.0	1166586594
15	110	3.0	1040205792
15	111	5.0	997938500
15	112	2.5	1093070156
15	123	4.0	997938358
15	125	3.5	1245362506
15	145	3.5	1134521543
15	149	5.0	1075142933
15	150	3.0	997939380
15	157	2.0	1052896975
15	160	0.5	1093028411
15	161	3.0	1093028319
15	162	4.0	997938676
15	163	2.0	1166586021
15	165	3.0	1093028183
15	170	2.5	1166586376
15	175	4.0	1166587180
15	176	4.0	1046209579
15	180	3.0	1166586276
15	193	1.0	1193435347
15	198	1.5	1134521967
15	214	2.0	1033345241
15	215	4.5	1054449903
15	216	1.0	1349622582
15	225	1.0	1134521432
15	230	1.0	1033345068
15	233	4.0	1033344772
15	235	4.0	997939415
15	237	3.5	1166586251
15	246	5.0	997938656
15	247	2.0	997938567
15	260	5.0	997938437
15	265	1.0	1058250479
15	288	2.0	1093028372
15	292	1.0	1093028298
15	296	5.0	997938771
15	300	4.0	1054449869
15	306	5.0	997938737
15	307	4.0	997938894
15	308	4.0	1052897100
15	317	1.0	1093028399
15	318	2.0	997938727
15	322	2.5	1120209787
15	339	2.5	1122576622
15	342	3.0	1058250589
15	349	3.0	997939193
15	353	3.0	1093070088
15	355	0.5	1122576667
15	356	1.0	1058250631
15	357	3.5	1058250490
15	364	4.0	997939065
15	367	2.0	1374637824
15	370	3.5	1122576670
15	371	2.0	1443385370
15	372	3.0	1465793100
15	377	4.0	1033344267
15	380	4.0	997939179
15	382	3.5	1166586661
15	434	3.0	1093028320
15	440	2.5	1058250627
15	441	4.0	997938322
15	442	1.0	1193435522
15	454	3.0	1093028323
15	457	5.0	997938567
15	466	2.5	1134521456
15	471	3.0	1166586067
15	474	3.0	1093028384
15	480	3.0	997939193
15	481	3.0	1166586748
15	483	1.0	997938905
15	494	4.0	1093028414
15	500	3.0	1035258747
15	509	2.0	1093028389
15	524	2.5	1166586387
15	527	4.0	997937239
15	540	1.5	1240203835
15	541	5.0	997938438
15	549	5.0	997938676
15	551	2.0	997939055
15	555	4.0	1033344257
15	556	3.5	1361078504
15	562	3.0	1166586512
15	574	3.0	1141391972
15	588	0.5	1093028161
15	590	3.0	1093028142
15	592	4.0	997939162
15	593	5.0	997938500
15	608	5.0	997938500
15	610	3.0	1052896916
15	628	2.5	1093070326
15	647	1.5	1134521628
15	648	4.0	1093028231
15	663	2.0	1035258608
15	674	3.0	1052896916
15	680	2.0	1052896867
15	708	3.0	1093028406
15	720	3.0	1033345122
15	724	2.0	1166586237
15	736	1.0	1093028237
15	745	3.0	997938288
15	748	2.5	1166586565
15	784	2.5	1093070207
15	785	3.0	1033344834
15	786	0.5	1093028395
15	788	1.5	1134521382
15	802	1.0	1128274713
15	803	4.5	1054450008
15	804	3.5	1134522085
15	832	1.0	1166586002
15	836	2.0	1166586995
15	851	4.0	1035258747
15	866	4.0	997938567
15	904	5.0	997938346
15	908	5.0	997938500
15	909	4.0	997939604
15	910	2.5	1122576681
15	911	4.0	1058250459
15	914	1.5	1058250501
15	919	3.0	997938737
15	920	3.5	1093070090
15	922	1.0	1040205624
15	923	5.0	997938727
15	924	5.0	997938358
15	931	1.0	1058250466
15	953	3.0	997938800
15	994	4.0	997939453
15	1035	2.0	1034544304
15	1059	1.5	1166586136
15	1060	4.0	1054450184
15	1073	3.0	997938603
15	1084	3.0	997938787
15	1088	2.0	1122576683
15	1089	4.0	997938528
15	1093	2.0	1166586415
15	1095	4.0	1040205624
15	1097	4.0	997938466
15	1100	2.5	1458506296
15	1101	3.0	1093070163
15	1127	4.0	997939162
15	1131	2.5	1345397949
15	1136	2.5	1128274586
15	1147	3.5	1386368101
15	1171	4.0	1054449673
15	1173	3.0	1193435335
15	1176	4.0	997938862
15	1178	3.0	997938771
15	1179	4.0	1033344257
15	1183	2.0	1443384910
15	1186	4.5	1166586456
15	1193	5.0	997938760
15	1197	1.0	1040205753
15	1200	4.0	997938528
15	1201	3.5	1345398232
15	1203	4.0	997938784
15	1204	2.0	997939111
15	1206	5.0	997938438
15	1207	3.0	1044347743
15	1208	5.0	997938822
15	1210	5.0	997938466
15	1211	1.5	1058250487
15	1212	3.0	1166586696
15	1213	3.0	997938749
15	1214	4.0	997938203
15	1217	2.0	1055439440
15	1218	4.0	997939207
15	1219	3.0	997938203
15	1220	1.0	1093070109
15	1221	5.0	997938712
15	1222	4.0	997939614
15	1223	4.0	997938288
15	1228	4.0	997938800
15	1231	4.0	1054450216
