2,357,3.0,835355749
2,371,3.0,835355968
2,405,2.0,835356246
2,497,3.0,835355880
2,515,4.0,835355817
3,267,3.0,1298861761
4,1028,5.0,949949638
4,1036,5.0,949896244
4,1334,5.0,949982274
4,2085,5.0,949949444
4,2115,5.0,949918994
4,2124,4.0,949919763
4,2795,4.0,949811603
4,2902,2.0,949896309
5,3,4.0,1163374957
5,1393,3.5,1163374165
5,35836,4.0,1163374275
6,2528,3.0,1109258245
7,1307,3.0,851867401
8,1302,3.5,1154400465
8,1625,5.0,1154389385
8,2770,2.5,1154389541
8,4963,4.5,1154400383
8,4973,4.0,1154465373
8,5952,4.0,1154464762
9,608,5.0,938628843
11,50,5.0,1391658537
11,80489,4.5,1391658399
12,3298,4.0,968045529
12,3791,1.0,968045232
12,3865,5.0,968045015
13,3114,3.0,1331380738
14,3157,2.0,976244564
15,5,4.5,1093070098
15,150,3.0,997939380
15,160,0.5,1093028411
15,180,3.0,1166586276
15,318,2.0,997938727
15,520,3.5,1443384915
15,608,5.0,997938500
15,832,1.0,1166586002
15,909,4.0,997939604
15,994,4.0,997939453
15,1089,4.0,997938528
15,1208,5.0,997938822
15,1248,3.0,997938509
15,1263,4.0,1120208625
15,1265,4.0,997938171
15,1361,3.5,1361078494
15,1449,4.0,997939358
15,1502,1.5,1425876701
15,1608,1.0,1093070221
15,1644,1.5,1166586517
15,2058,2.5,1166586203
15,2100,2.0,997938603
15,2145,2.0,1034544351
15,2167,3.0,997939162
15,2186,3.0,997938528
15,2288,3.0,1052896740
15,2357,3.0,997938834
15,2542,1.0,997939415
15,3005,1.0,1033344702
15,3019,3.0,997938954
15,3108,4.0,997939453
15,3272,2.0,1033345227
15,3448,2.5,1193436085
15,3510,2.0,1033344795
15,3671,2.0,1166586157
15,3998,1.0,997937614
15,4007,3.5,1426110367
15,4030,2.0,997937459
15,4638,1.0,997937346
15,4719,2.0,1374637779
15,4720,2.0,1039243705
15,4886,5.0,1033344055
15,4975,1.0,1040205965
15,5349,1.0,1039243048
15,5363,1.0,1033343901
15,6180,1.0,1046209705
15,6377,1.0,1061496771
15,6440,3.5,1054449659
15,6620,1.5,1082220241
15,7156,3.0,1120209458
15,7317,3.0,1082220195
15,8366,2.5,1088621517
15,8622,3.5,1163876408
15,8865,1.0,1166981777
15,33679,3.5,1136904851
15,35957,2.5,1141391844
15,50872,3.5,1245361883
15,82461,3.0,1316396252
15,86644,1.5,1338698824
15,89090,1.5,1367801460
15,90866,1.0,1338698247
15,91658,4.0,1338698344
15,91842,3.0,1338698158
15,100032,2.0,1361076617
15,109687,2.5,1465793948
15,112370,3.5,1416120171
15,117176,1.0,1425875426
15,119141,2.0,1443384336
15,122902,0.5,1443384352
15,130490,0.5,1465794100
16,6711,4.5,1137578034
17,296,5.0,1127469297
17,318,5.0,1127469420
17,1173,1.0,1127472932
17,1212,5.0,1127468800
17,1348,5.0,1127470930
17,1464,5.0,1127468930
17,1627,4.0,1127471602
17,2011,4.0,1127469773
17,2606,3.0,1127472715
17,4210,3.0,1127475013
17,5893,2.0,1127471062
17,7135,4.5,1127471109
17,7361,4.5,1127470361
17,8973,3.5,1127470788
17,27788,3.0,1127475574
17,31952,4.5,1127474893
18,79,2.0,856007147
18,748,3.0,856007359
19,58,3.0,855190167
19,70,4.0,855191324
19,112,3.0,855190128
19,159,4.0,855191775
19,266,1.0,855194773
19,345,3.0,855191289
19,357,5.0,855193770
19,451,3.0,855193700
19,482,2.0,855192940
19,562,3.0,855190447
19,784,3.0,855190167
19,917,4.0,855193358
19,1013,3.0,855193700
19,1092,1.0,855192773
19,1213,5.0,855191553
19,1240,4.0,855191383
19,1267,4.0,855191740
19,1356,3.0,855190199
19,1374,3.0,855192496
19,1381,3.0,855194670
20,231,1.0,1238729849
20,316,3.5,1238729834
20,8970,2.5,1224043294
21,273,3.0,853847723
21,288,3.0,853857742
21,466,3.0,853846873
21,586,3.0,853847813
21,750,5.0,853848506
21,1265,3.0,853851052
21,1296,4.0,853851089
21,5060,3.0,853850933
22,541,4.5,1131664363
22,1214,3.5,1131663188
22,1371,2.0,1131662302
22,2716,3.0,1131662152
22,3355,4.5,1131662678
22,3527,4.0,1131753186
22,3697,2.5,1131664627
22,4226,5.0,1131662110
23,541,3.0,1148668958
23,898,4.5,1148671970
23,914,3.0,1148673452
23,1059,4.5,1148672402
23,1218,3.5,1148672325
23,1240,3.5,1148730410
23,1252,4.5,1148386150
23,1284,4.0,1148671835
23,1562,1.0,1148670343
23,1617,4.0,1148670522
23,1860,5.0,1148671375
23,1997,3.5,1148728429
23,2289,4.0,1148671976
23,2353,3.0,1148386176
23,2617,3.5,1166728248
23,3245,4.5,1148671428
23,3475,3.5,1148721082
23,4378,4.0,1148672167
23,4857,3.5,1148669430
23,5014,1.0,1148669423
23,5225,5.0,1148671005
23,5349,2.0,1148670299
23,5367,4.0,1148673117
23,5445,3.0,1148671569
23,6783,4.0,1148671403
23,6932,4.0,1148673289
23,7038,4.0,1148778107
23,7042,2.5,1148672120
23,7323,4.0,1148777881
23,8873,4.5,1148669373
23,27266,3.0,1148669930
23,27317,3.0,1148730354
23,31658,3.5,1148728505
23,33166,5.0,1148728740
24,36,3.0,849321616
24,588,3.0,849282506
25,653,2.0,859625336
25,784,3.0,859625336
26,6539,1.5,1357253678
26,37731,3.0,1357253700
26,59369,5.0,1352058657
27,1213,4.0,939080935
28,1094,4.0,938942614
29,2367,0.5,1313925185
29,3720,4.0,1313924856
30,11,4.0,948141296
30,507,4.0,968786739
30,515,5.0,945114031
30,1179,5.0,945114819
30,1285,4.0,945880277
30,1393,4.0,994439147
30,1566,4.0,948165379
30,2015,3.0,952884997
30,2094,4.0,945277405
30,2263,2.0,945294858
30,2291,5.0,945122526
30,2398,4.0,945296110
30,2407,4.0,945294700
30,2410,4.0,945295156
30,2687,5.0,945118470
30,2688,4.0,945118833
30,2750,4.0,986738419
30,2989,4.0,945294858
30,3141,4.0,952885578
30,3219,4.0,948142236
30,3263,4.0,948070151
30,3359,4.0,954814831
30,3421,4.0,1039070693
30,3537,4.0,957566237
30,3556,4.0,994279619
30,4063,3.0,994459012
30,4621,3.0,994457962
30,4898,4.0,1055788107
30,4929,3.0,1006492955
30,5043,3.0,1009937419
30,5391,4.0,1029558644
30,5732,4.0,1033880263
30,5773,3.0,1035175594
31,7153,4.5,1273720461
31,58559,5.0,1273542984
31,59315,5.0,1274150005
32,428,3.0,834828632
33,1760,1.0,1032859270
33,2145,4.0,1032678268
33,2787,4.0,1032680233
33,4509,4.0,1032680097
33,4649,4.0,1032859151
33,4662,4.0,1032676888
33,5074,4.0,1032677012
34,562,4.0,973747258
34,1104,4.0,973746681
34,1179,1.0,973747354
34,1645,3.0,973748979
34,2871,4.0,973748523
34,3074,4.0,973748361
34,3256,3.0,973747385
34,3361,4.0,973746974
34,3467,4.0,973748336
36,111,4.0,847057202
36,216,3.0,847057385
36,242,4.0,847058186
36,412,5.0,847057626
36,440,3.0,847056926
38,593,4.5,1392361495
38,2858,4.0,1389722718
38,3578,4.5,1416075166
38,6365,3.0,1416075350
38,105197,4.5,1416074943
38,134130,4.5,1445451791
39,316,4.0,832523082
39,555,4.0,832525157
39,593,3.0,832523340
40,68954,4.5,1466993409
41,29,4.0,1109812071
41,356,3.5,1109811944
41,1127,3.5,1093887255
41,1298,5.0,1097643542
41,2012,3.5,1093887247
41,2916,3.5,1093887350
41,2950,4.0,1093889376
41,3704,4.0,1093887217
41,6502,3.5,1109813193
41,6951,4.0,1093888293
42,1527,4.0,1473258360
42,106489,2.0,1473258421
43,1569,5.0,974769863
43,1673,3.0,974767879
43,2706,4.0,974768903
47,1,5.0,832228931
48,158,3.0,1322170542
48,541,4.0,1322719227
48,1527,3.5,1322169801
48,2762,3.5,1367729581
48,3745,3.5,1322173362
48,7382,3.0,1368060971
48,8874,4.5,1305605527
48,30867,4.0,1369722162
48,53519,3.0,1428727629
48,55908,3.5,1319745424
48,57504,4.0,1317413827
48,57640,3.0,1322167708
48,71057,3.5,1317417335
48,72998,4.5,1305605907
48,77427,1.5,1341268695
48,87430,3.0,1317277197
48,93838,3.0,1414562176
48,93840,2.5,1414562366
48,95858,4.0,1412494161
48,102125,2.5,1428726967
48,106696,3.5,1410972517
49,750,4.0,978041037
49,919,5.0,978039514
49,3519,2.0,978041312
50,150,3.0,847412515
51,2763,4.0,974729315
52,5296,2.0,1231763949
53,2912,1.0,955193387
54,33794,1.0,1352836450
55,141,4.0,855926941
55,708,3.0,855927131
56,1,4.0,1467004817
56,456,4.0,1467005160
56,527,4.0,1467002940
56,1036,5.0,1467003129
56,3114,4.0,1467005380
56,3504,4.0,1467008829
56,4226,4.0,1467005242
56,4896,4.0,1467005287
56,5995,4.0,1471104320
56,6867,4.0,1467006262
56,60684,2.0,1470350978
56,64983,2.0,1470350986
56,69122,4.0,1467004173
56,83086,1.0,1467004629
56,90374,4.0,1467004613
56,94959,4.0,1473802027
56,105197,4.0,1467007684
56,114342,4.0,1473804166
56,127198,4.0,1467006189
56,133771,5.0,1467691835
56,136864,2.0,1467005931
57,590,5.0,907762565
57,1148,5.0,907762969
57,2118,2.0,907764584
57,2163,2.0,907765363
57,2193,5.0,907764431
58,2827,3.0,961128269
59,11,2.5,1144755845
59,2640,1.0,1144756153
60,1208,4.5,1125829194
60,27773,4.5,1125829180
61,231,4.0,1216050783
61,2384,2.0,1216050083
61,3988,3.0,1216487130
61,6743,2.5,1216050335
61,8376,0.5,1216052075
61,8464,3.0,1217175793
61,48394,4.5,1216050612
61,53996,5.0,1216051618
62,48774,4.0,1453318174
62,68157,4.5,1451708722
62,115713,4.0,1449594073
62,120637,1.5,1465535480
62,122882,5.0,1448760334
63,1015,1.5,1076324016
64,231,3.0,843159770
64,356,4.0,843159871
66,593,4.0,974599725
66,2391,3.0,974599434
67,1,3.0,854711770
67,597,5.0,854715870
67,1073,4.0,854711804
68,6539,4.0,1202605771
68,8636,4.0,1346824858
68,31685,4.0,1194744606
69,595,4.0,1366831275
69,596,3.0,1366831955
69,4886,5.0,1366831687
70,95,5.0,853954235
70,640,3.0,853954656
70,694,5.0,853954893
71,3930,4.0,974659408
72,50,4.0,1461778528
72,1682,3.5,1461784424
72,3481,3.0,1461778600
72,3897,3.0,1461783926
72,4720,3.5,1461784011
72,44191,3.5,1461784364
72,115713,3.5,1461784342
72,122886,3.0,1461778642
72,142488,3.0,1461778632
73,98,3.0,1406172306
73,110,4.0,1255508598
73,258,2.0,1470720392
73,292,3.0,1255597661
73,1033,3.5,1282638702
73,1090,5.0,1255506732
73,1197,5.0,1255506722
73,1204,5.0,1255504946
73,1215,4.5,1255502137
73,1220,3.5,1270610619
73,1225,3.0,1255608634
73,1241,4.0,1464751206
73,1245,4.0,1260977284
73,1347,3.5,1255844967
73,1391,3.0,1255591429
73,1394,4.0,1296730230
73,1753,4.5,1255844646
73,1779,3.0,1257239744
73,1909,3.5,1437709512
73,1923,3.0,1255591350
73,2054,3.5,1255608711
73,2081,3.5,1303464871
73,2148,3.5,1255844084
73,2360,4.0,1430034069
73,2409,4.0,1255608040
73,2422,3.0,1427170376
73,2734,3.0,1369513635
73,2871,4.5,1390127454
73,2901,3.5,1456038664
73,3034,4.5,1303464905
73,3146,2.0,1255743364
73,3298,4.0,1255504005
73,3479,4.0,1422335547
73,3688,3.0,1255844919
73,3704,3.5,1259389532
73,3962,2.5,1255586357
73,4438,4.0,1337593133
73,4886,3.0,1255608487
73,5219,3.0,1255844887
73,5459,2.0,1255608382
73,6281,3.0,1432523137
73,6534,0.5,1257229292
73,6564,3.0,1369513547
73,7411,3.0,1255844992
73,8640,2.5,1456039172
73,8861,2.5,1255594684
73,27109,4.5,1423801920
73,27611,2.0,1256029681
73,32596,2.5,1255845334
73,41569,2.5,1257228521
73,44199,4.0,1315969272
73,49526,2.5,1255586478
73,54997,4.0,1285673360
73,58025,1.5,1255596555
73,60293,5.0,1259323222
73,61394,3.5,1255844953
73,74545,4.0,1284788822
73,77837,3.5,1293747383
73,78499,4.5,1290170524
73,80219,4.0,1288095832
73,80846,2.5,1457597487
73,81834,4.0,1312496405
73,86142,4.0,1384069356
73,96004,4.0,1398569927
73,96432,3.5,1441514105
73,102194,4.0,1395986174
73,106100,4.5,1398567543
73,106918,3.5,1404370215
73,146656,4.0,1456038516
74,2710,4.0,942702971
75,318,4.0,1165597501
75,786,1.0,1143047463
75,1288,4.0,1143048844
77,47,4.0,1163008777
77,292,2.5,1163252922
77,377,2.5,1163013353
77,849,2.5,1163277702
77,1393,2.0,1183920089
77,2140,4.5,1166027880
77,3052,4.5,1183920214
77,3147,4.0,1163286260
77,3204,4.0,1163219938
77,3793,4.0,1163004371
77,4447,3.5,1163252909
77,7812,4.0,1166028010
77,31878,3.5,1163013078
78,480,3.5,1274050750
78,1208,5.0,1274051079
